id,creado_en,fecha_vencimiento,canal,texto_original,area,tema,intencion,estado,prioridad,longitud_texto,numero_palabras,tiene_pregunta,tiene_fecha,texto_limpio,texto_estandar,fecha_detectada,lugar,longitud_tokens,verbo_principal,cambios,es_ambiguo,es_fecha_default
364,05/06/2027,12/06/2027,Voz,Confirmar asistencia a clase de yoga hoy,Salud,Ejercicio,Tarea,Pendiente,2,18,4,0,0,confirmar asistencia a clase de yoga hoy,Confirmar asistencia a la clase de yoga.,2026-02-21T00:00:00,,8,Confirmar,['Reformulación para mayor claridad y naturalidad.'],False,True
365,28/03/2026,30/03/2026,Texto,Dar seguimiento con el nutriologo,Salud,Doctor,Cita,Pendiente,2,26,3,0,0,dar seguimiento con el nutriologo,Dar seguimiento con el nutriologo,2026-02-21T00:00:00,,7,Dar,[],False,True
366,21/03/2027,05/04/2027,Voz,Sesion de meditacion,Salud,Salud mental,Cita,Pendiente,1,19,3,0,0,sesion de meditacion,Realizar una sesión de meditación.,2026-02-21T00:00:00,,7,Realizar,[],False,True
367,10/06/2027,28/06/2027,Voz,Anotar dudas sobre meal prep,Salud,Comida y Dieta,Nota,Pendiente,4,20,3,0,0,anotar dudas sobre meal prep,Anotar dudas sobre la preparación de comidas.,2026-02-21T00:00:00,,10,Anotar,"[""Se agregó 'la' antes de 'preparación' para mayor claridad.""]",False,True
368,14/03/2026,13/04/2026,Texto,Registrar notas sobre snacks,Salud,Comida y Dieta,Nota,Pendiente,1,19,3,0,0,registrar notas sobre snacks,Registrar notas sobre snacks.,2026-02-21T00:00:00,,5,Registrar,[],False,True
370,16/02/2027,24/02/2027,Voz,Registrar y etiquetar cita medica antes de las 6pm,Salud,Doctor,Tarea,Pendiente,3,41,8,0,0,registrar y etiquetar cita medica antes de las 6pm,Registrar y etiquetar la cita médica antes de las 18:00.,2026-02-21T18:00:00,,10,Registrar,"['Se ajustó la hora a formato de 24 horas.', ""Se agregó el artículo 'la' antes de 'cita médica'.""]",False,False
372,17/12/2026,31/12/2026,Texto,Revisar avance de mi plan de habitos de salud,Salud,Salud mental,Cita,Pendiente,4,28,6,0,0,revisar avance de mi plan de habitos de salud,Revisar el avance de mi plan de hábitos de salud.,2026-02-21T00:00:00,,10,Revisar,[],False,True
378,14/10/2026,12/11/2026,Voz,Revisar calidad de snacks de la semana,Salud,Comida y Dieta,Cita,Pendiente,4,17,3,0,0,revisar calidad de snacks de la semana,Revisar la calidad de los snacks de la semana.,2026-02-21T00:00:00,,10,Revisar,[],False,True
381,16/06/2027,24/06/2027,Voz,Organizar rutina de skincare y registrar evidencia,Salud,Cuidado Personal,Tarea,Pendiente,1,36,6,0,0,organizar rutina de skincare y registrar evidencia,Organizar la rutina de skincare y registrar la evidencia.,2026-02-21T00:00:00,,12,Organizar,"[""Se agregó 'la' antes de 'rutina' para mayor claridad."", ""Se agregó 'la' antes de 'evidencia' para mayor claridad.""]",False,True
383,28/07/2026,09/08/2026,Texto,Revisar productos de cuidado personal pendientes,Salud,Cuidado Personal,Tarea,Pendiente,4,46,7,0,0,revisar productos de cuidado personal pendientes,Revisar los productos de cuidado personal pendientes.,2026-02-21T00:00:00,,8,Revisar,"[""Se agregó el artículo 'los' para mayor claridad.""]",False,True
386,11/02/2026,24/02/2026,Texto,Confirmar cumplimiento de rutina de skincare,Salud,Cuidado Personal,Tarea,Pendiente,4,39,6,0,0,confirmar cumplimiento de rutina de skincare,Confirmar el cumplimiento de la rutina de skincare.,2026-02-21T00:00:00,,10,Confirmar,[],False,True
387,11/08/2027,01/09/2027,Texto,Salida en bici programada,Salud,Ejercicio,Tarea,Pendiente,3,19,3,0,0,salida en bici programada,Salir en bici,2026-02-21T00:00:00,,3,Salir,['Reformulación para mayor claridad'],False,True
392,14/06/2027,25/06/2027,Voz,Anotar ideas de snacks saludables,Salud,Comida y Dieta,Cita,Pendiente,3,14,3,0,0,anotar ideas de snacks saludables,Anotar ideas de snacks saludables.,2026-02-21T00:00:00,,6,Anotar,[],False,True
396,03/11/2026,09/11/2026,Texto,Revisar o comprar ropa deportiva necesaria,Salud,Ejercicio,Nota,Pendiente,3,12,2,0,0,revisar o comprar ropa deportiva necesaria,Revisar o comprar la ropa deportiva necesaria.,2026-02-21T00:00:00,,10,Revisar,"[""Se agregó 'la' para mayor claridad."", 'Se mantuvo la estructura de la acción.']",False,True
397,20/12/2026,19/01/2027,foto,Preparar vitaminas y dar seguimiento a consumo,Salud,Doctor,Cita,Pendiente,1,19,3,0,0,preparar vitaminas y dar seguimiento a consumo,Preparar vitaminas y dar seguimiento al consumo.,2026-02-21T00:00:00,,10,Preparar,"[""Se ajustó 'dar seguimiento a consumo' a 'dar seguimiento al consumo' para mayor claridad.""]",False,True
400,02/01/2027,28/01/2027,Texto,Registrar descanso en el calendario,Salud,Salud mental,Tarea,Pendiente,1,39,6,0,0,registrar descanso en el calendario,Registrar el descanso en el calendario,2026-02-21T00:00:00,,8,Registrar,[],False,True
406,07/10/2027,08/10/2027,Voz,Registrar analisis clinicos y dar seguimiento,Salud,Doctor,Tarea,Pendiente,2,39,6,0,0,registrar analisis clinicos y dar seguimiento,Registrar análisis clínicos y dar seguimiento.,2026-02-21T00:00:00,,8,Registrar,[],False,True
410,11/01/2027,26/01/2027,Voz,Registrar compras en farmacia y guardar evidencia,Salud,Doctor,Tarea,Pendiente,2,48,7,0,0,registrar compras en farmacia y guardar evidencia,Registrar las compras en la farmacia y guardar la evidencia.,2026-02-21T00:00:00,farmacia,15,Registrar,"[""Se agregó 'las' antes de 'compras' para mayor claridad."", ""Se agregó 'la' antes de 'evidencia' para mayor claridad.""]",False,True
411,17/02/2026,18/03/2026,Texto,Reflexionar sobre mi rutina de sueno,Salud,Salud mental,Tarea,Pendiente,2,36,6,0,0,reflexionar sobre mi rutina de sueno,Reflexionar sobre mi rutina de sueño.,2026-02-21T00:00:00,,7,Reflexionar,[],False,True
422,06/10/2027,12/10/2027,Voz,Asistir a checkup medico,Salud,Doctor,Nota,Pendiente,3,34,5,0,0,asistir a checkup medico,Asistir a un chequeo médico.,2026-02-21T00:00:00,,6,Asistir,['Reformulación para mayor claridad y naturalidad.'],False,True
428,10/07/2027,05/08/2027,Texto,Revisar suplementos con especialista,Salud,Doctor,Cita,Pendiente,4,13,2,0,0,revisar suplementos con especialista,Revisar suplementos con el especialista,2026-02-21T00:00:00,,7,Revisar,"[""Se agregó 'el' antes de 'especialista' para mayor claridad.""]",False,True
430,05/11/2027,07/11/2027,foto,Confirmar recepcion de resultados de analisis clinicos,Salud,Doctor,Cita,Pendiente,3,22,3,0,0,confirmar recepcion de resultados de analisis clinicos,Confirmar la recepción de resultados de análisis clínicos.,2026-02-21T00:00:00,,10,Confirmar,[],False,True
436,02/07/2026,08/07/2026,Texto,Evaluar progreso en yoga,Salud,Ejercicio,Tarea,Pendiente,3,49,7,0,0,evaluar progreso en yoga,Evaluar el progreso en yoga.,2026-02-21T00:00:00,,6,Evaluar,[],False,True
437,18/07/2027,11/08/2027,Voz,Crear checklist de suplementos,Salud,Doctor,Tarea,Pendiente,3,34,6,0,0,crear checklist de suplementos,Crear un checklist de suplementos.,2026-02-21T00:00:00,,6,Crear,[],False,True
440,10/06/2026,11/06/2026,Texto,Registrar corte de unas y archivar evidencia,Salud,Cuidado Personal,Nota,Pendiente,1,31,3,0,0,registrar corte de unas y archivar evidencia,Registrar el corte de uñas y archivar la evidencia.,2026-02-21T00:00:00,,12,Registrar,"[""Se agregó 'el' antes de 'corte de uñas' para mayor claridad."", ""Se agregó 'la' antes de 'evidencia' para mayor claridad.""]",False,True
442,14/06/2027,23/06/2027,Texto,Registrar sesion de meditacion completada,Salud,Salud mental,Tarea,Pendiente,3,38,7,0,0,registrar sesion de meditacion completada,Registrar la sesión de meditación completada.,2026-02-21T00:00:00,,8,Registrar,[],False,True
448,02/11/2027,24/11/2027,Voz,Registrar meal prep realizado,Salud,Comida y Dieta,Tarea,Pendiente,1,41,6,0,0,registrar meal prep realizado,Registrar el meal prep realizado,2026-02-21T00:00:00,,5,Registrar,[],False,True
455,22/03/2027,18/04/2027,Texto,Reflexionar sobre resultados de consulta dental,Salud,Doctor,Tarea,Pendiente,2,40,7,0,0,reflexionar sobre resultados de consulta dental,Reflexionar sobre los resultados de la consulta dental.,2026-02-21T00:00:00,,10,Reflexionar,"[""Se agregó 'los' antes de 'resultados' para mayor claridad.""]",False,True
461,30/01/2026,19/02/2026,Texto,Sesion de meal prep programada,Salud,Comida y Dieta,Nota,Pendiente,4,34,4,0,0,sesion de meal prep programada,Programar una sesión de meal prep.,2026-02-21T00:00:00,,7,Programar,['Reformulación para mayor claridad y naturalidad.'],False,True
463,28/07/2026,06/08/2026,Voz,Anotar dudas sobre hidratacion,Salud,Comida y Dieta,Cita,Pendiente,1,18,4,0,0,anotar dudas sobre hidratacion,Anotar dudas sobre hidratación.,2026-02-21T00:00:00,,6,Anotar,[],False,True
467,27/11/2027,21/12/2027,Texto,Check-in posterior a checkup medico,Salud,Doctor,Nota,Pendiente,4,22,2,0,0,check in posterior a checkup medico,Hacer check-in posterior al chequeo médico.,2026-02-21T00:00:00,,8,Hacer,['Reformulación para mayor claridad y naturalidad.'],False,True
469,05/04/2026,29/04/2026,Voz,Actualizar rutina de cuidado personal y registrar evidencia,Salud,Cuidado Personal,Cita,Pendiente,4,18,3,0,0,actualizar rutina de cuidado personal y registrar evidencia,Actualizar la rutina de cuidado personal y registrar la evidencia.,2026-02-21T00:00:00,,14,Actualizar,"[""Se agregó 'la' antes de 'evidencia' para mayor claridad.""]",False,True
471,07/01/2026,21/01/2026,Texto,Asistir a cita de corte de unas,Salud,Cuidado Personal,Tarea,Pendiente,1,48,7,0,0,asistir a cita de corte de unas,Asistir a la cita de corte de uñas,2026-02-21T00:00:00,,8,Asistir,"[""Se agregó 'la' antes de 'cita' para mayor claridad.""]",False,True
481,23/09/2026,28/09/2026,foto,Dar seguimiento a mi entrenamiento semanal,Salud,Ejercicio,Cita,Pendiente,3,24,5,0,0,dar seguimiento a mi entrenamiento semanal,Dar seguimiento a mi entrenamiento semanal.,2026-02-21T00:00:00,,8,Dar,[],False,True
483,14/09/2026,14/10/2026,Texto,Configurar plan nutricional y archivar registro,Salud,Doctor,Cita,Pendiente,2,32,4,0,0,configurar plan nutricional y archivar registro,Configurar un plan nutricional y archivar el registro.,2026-02-21T00:00:00,,10,Configurar,"[""Se agregó 'un' antes de 'plan nutricional' para mayor claridad."", ""Se agregó 'el' antes de 'registro' para mayor claridad.""]",False,True
487,03/06/2026,15/06/2026,Voz,Actualizar rutina de sueno en Notion,Salud,Salud mental,Tarea,Pendiente,4,34,5,0,0,actualizar rutina de sueno en notion,Actualizar la rutina de sueño en Notion,2026-02-21T00:00:00,,8,Actualizar,"[""Se agregó 'la' antes de 'rutina'"", ""Se cambió 'sueno' por 'sueño'""]",False,True
496,11/09/2026,16/09/2026,Texto,Evaluar calidad de mi descanso,Salud,Salud mental,Tarea,Pendiente,2,38,7,0,0,evaluar calidad de mi descanso,Evaluar la calidad de mi descanso.,2026-02-21T00:00:00,,7,Evaluar,[],False,True
497,23/02/2027,13/03/2027,Voz,Registrar notas sobre hidratacion,Salud,Comida y Dieta,Cita,Pendiente,2,17,2,0,0,registrar notas sobre hidratacion,Registrar notas sobre la hidratación.,2026-02-21T00:00:00,,7,Registrar,[],False,True
502,15/12/2025,02/01/2026,Voz,Actualizar registro de vitaminas,Salud,Doctor,Nota,Pendiente,1,24,3,0,0,actualizar registro de vitaminas,Actualizar el registro de vitaminas.,2026-02-21T00:00:00,,6,Actualizar,[],False,True
505,25/05/2026,26/05/2026,Texto,Renovar vitaminas usando checklist,Salud,Doctor,Tarea,Pendiente,2,23,3,0,0,renovar vitaminas usando checklist,Renovar las vitaminas usando la checklist.,2026-02-21T00:00:00,,10,Renovar,"[""Se agregó 'las' antes de 'vitaminas' para mayor claridad.""]",False,True
508,20/06/2027,22/06/2027,Texto,Preparar ropa deportiva para la semana,Salud,Ejercicio,Tarea,Pendiente,3,34,5,0,0,preparar ropa deportiva para la semana,Preparar la ropa deportiva para la semana,2026-02-21T00:00:00,,8,Preparar,[],False,True
511,22/11/2027,28/11/2027,Texto,Programar analisis clinicos esta semana,Salud,Doctor,Tarea,Pendiente,3,37,6,0,0,programar analisis clinicos esta semana,Programar análisis clínicos.,2026-02-21T00:00:00,,4,Programar,"[""Se eliminó 'esta semana' para mayor claridad temporal.""]",False,True
512,14/03/2026,27/03/2026,Texto,Completar rutina de skincare hoy,Salud,Cuidado Personal,Tarea,Pendiente,3,39,6,0,0,completar rutina de skincare hoy,Completar la rutina de skincare.,2026-02-21T00:00:00,,6,Completar,"[""Se eliminó 'hoy' y se ajustó la frase para mayor claridad.""]",False,True
513,18/06/2026,11/07/2026,Texto,Sesion guiada de descanso,Salud,Salud mental,Tarea,Pendiente,1,25,4,0,0,sesion guiada de descanso,Realizar una sesión guiada de descanso.,2026-02-21T00:00:00,,7,Realizar,[],False,True
514,10/07/2027,06/08/2027,foto,Ir a la farmacia hoy,Salud,Doctor,Cita,Pendiente,2,17,3,0,0,ir a la farmacia hoy,Ir a la farmacia,2026-02-21T00:00:00,farmacia,5,Ir,[],False,True
519,18/10/2026,27/10/2026,Voz,Guardar comprobante de cita medica,Salud,Doctor,Cita,Pendiente,1,17,3,0,0,guardar comprobante de cita medica,Guardar el comprobante de la cita médica.,2026-02-21T00:00:00,,10,Guardar,"[""Se agregó el artículo 'el' antes de 'comprobante' y 'la' antes de 'cita' para mayor claridad.""]",False,True
527,03/08/2026,10/08/2026,Texto,Lista de snacks saludables para comprar,Salud,Comida y Dieta,Tarea,Pendiente,3,34,6,0,0,lista de snacks saludables para comprar,Comprar snacks saludables.,2026-02-21T00:00:00,,4,Comprar,"[""Reformulación de 'lista de snacks saludables para comprar' a 'Comprar snacks saludables.'""]",False,True
528,10/09/2026,28/09/2026,Voz,Definir rutina de skincare,Salud,Cuidado Personal,Nota,Pendiente,1,16,3,0,0,definir rutina de skincare,Definir una rutina de skincare.,2026-02-21T00:00:00,,6,Definir,[],False,True
546,03/05/2026,19/05/2026,Voz,Registrar seguimiento de hidratacion,Salud,Comida y Dieta,Nota,Pendiente,4,17,2,0,0,registrar seguimiento de hidratacion,Registrar el seguimiento de hidratación.,2026-02-21T00:00:00,,7,Registrar,[],False,True
551,20/07/2026,09/08/2026,Texto,Registrar meditacion realizada hoy,Salud,Salud mental,Cita,Pendiente,4,21,3,0,0,registrar meditacion realizada hoy,Registrar la meditación realizada hoy.,2026-02-21T00:00:00,,7,Registrar,[],False,True
554,28/08/2026,10/09/2026,Texto,Reflexionar sobre proximas vacunas necesarias,Salud,Doctor,Tarea,Pendiente,2,26,4,0,0,reflexionar sobre proximas vacunas necesarias,Reflexionar sobre las próximas vacunas necesarias.,2026-02-21T00:00:00,,8,Reflexionar,"[""Se agregó 'las' para mayor claridad.""]",False,True
556,13/12/2026,17/12/2026,Voz,Reflexionar sobre: vacunas,Salud,Doctor,Nota,Pendiente,3,26,3,0,0,reflexionar sobre: vacunas,Reflexionar sobre las vacunas.,2026-02-21T00:00:00,,5,Reflexionar,[],False,True
563,03/05/2026,28/05/2026,Voz,"Oye, este... cita con el dentista el 28 de mayo de 2026 a las 10:30.",Salud,Doctor,Cita,Completada,1,66,15,0,1,oye este cita con el dentista el 28 de mayo de 2026 a las 10:30,Asistir a la cita con el dentista.,2026-05-28T10:30:00,,8,Asistir,['Reformulación de la frase para mayor claridad y naturalidad.'],False,False
564,14/02/2026,21/02/2026,Voz,"Nomas para que no se te vaya, este consulta de oftalmologia este sabado a las 20:00.",Salud,Doctor,Cita,Pendiente,2,84,16,0,1,nomas para que no se te vaya este consulta de oftalmologia este sabado a las 20:00,Agendar consulta de oftalmología a las 20:00,2026-02-25T20:00:00,,8,Agendar,"['Reformulación para claridad y naturalidad', 'Extracción de la fecha y hora']",False,False
565,22/04/2026,22/05/2026,Voz,"Oye, este... por fa sesion de fisioterapia el 22 de mayo a las 9:30 (45 min).",Salud,Doctor,Cita,Pendiente,2,75,16,0,1,oye este por fa sesion de fisioterapia el 22 de mayo a las 9:30 45 min,Agendar sesión de fisioterapia el 2026-05-22 a las 09:30 por 45 minutos.,2026-05-22T09:30:00,,15,Agendar,"['Reformulación de la frase para mayor claridad', 'Ajuste de la hora y duración']",False,False
566,17/06/2026,07/07/2026,Voz,"Mira, rapido consulta de oftalmologia el 7 de julio a las 16:00 (1 hr).",Salud,Doctor,Cita,Pendiente,2,71,14,0,1,mira rapido consulta de oftalmologia el 7 de julio a las 16:00 1 hr,Consultar oftalmología el 2026-07-07 a las 16:00,2026-07-07T16:00:00,,8,Consultar,"['Reformulación de la frase para mayor claridad', 'Eliminación de información redundante sobre duración']",False,False
567,21/09/2026,14/10/2026,Voz,"Oye, este... tipo consulta de oftalmologia este viernes a las 15:00, si se mueve queda para el 14 de octubre a las 15:00.",Salud,Doctor,Cita,Pendiente,3,119,23,0,1,oye este tipo consulta de oftalmologia este viernes a las 15:00 si se mueve queda para el 14 de octubre a las 15:00,Consultar oftalmología el 2023-10-06 a las 15:00.,2023-10-06T15:00:00,,10,Consultar,"['Reformulación de la frase para mayor claridad', 'Eliminación de información sobre el cambio de fecha']",False,False
568,10/02/2026,12/03/2026,Voz,"Oye, clase de cita con el nutriologo en tres semanas a las 9:00.",Salud,Doctor,Cita,Pendiente,1,64,13,0,1,oye clase de cita con el nutriologo en tres semanas a las 9:00,Agendar cita con el nutriologo a las 9:00,2026-03-07T09:00:00,,10,Agendar,"['Reformulación de la frase para mayor claridad', 'Extracción de la hora y cálculo de la fecha']",False,False
652,19/08/2027,13/09/2027,Voz,"A ver, mmm cita con el dentista el proximo ano, el 13 de septiembre de 2027 a las 19:00.",Salud,Doctor,Cita,Pendiente,2,88,19,0,1,a ver mmm cita con el dentista el proximo ano el 13 de septiembre de 2027 a las 19:00,Agendar cita con el dentista,2027-09-13T19:00:00,,7,Agendar,"['Reformulación de la frase para claridad', 'Eliminación de información redundante sobre el año']",False,False
662,18/07/2026,12/08/2026,Voz,"Oye, mmm cita con el ginecologo este jueves a las 9:30, si se mueve queda para el 12 de agosto a las 9:30.",Salud,Doctor,Cita,Pendiente,4,106,23,0,1,oye mmm cita con el ginecologo este jueves a las 9:30 si se mueve queda para el 12 de agosto a las 9:30,Agendar cita con el ginecólogo para el 2026-02-23 a las 09:30.,2026-02-23T09:30:00,,15,Agendar,['Se eliminó la ambigüedad sobre la fecha de reprogramación y se estableció una fecha concreta.'],False,False
3,19/05/2027,15/06/2027,Voz,Entregar presentacion al conmutador para el simulacro,Trabajo,Gestion de Proyectos,Tarea,Pendiente,1,53,7,0,0,entregar presentacion al conmutador para el simulacro,Entregar la presentación al conmutador para el simulacro.,2026-02-21T00:00:00,,14,Entregar,[],False,True
5,09/12/2026,14/12/2026,Voz,Cargar ordenes de trabajo en sistema,Trabajo,Entregable,Tarea,Pendiente,4,36,6,0,0,cargar ordenes de trabajo en sistema,Cargar órdenes de trabajo en el sistema.,2026-02-21T00:00:00,,8,Cargar,[],False,True
7,12/10/2027,19/10/2027,Voz,Jueves: mandar roster del weekend support todos los jueves,Trabajo,Entregable,Tarea,Pendiente,1,58,9,0,0,jueves: mandar roster del weekend support todos los jueves,Mandar el roster del weekend support todos los jueves.,2026-02-23T00:00:00,,10,Mandar,['Reformulación para mayor claridad y naturalidad.'],False,True
16,25/07/2027,04/08/2027,Texto,Llegar al Servicio Social,Trabajo,Gestion de Proyectos,Nota,Pendiente,4,25,4,0,0,llegar al servicio social,Llegar al servicio social,2026-02-21T00:00:00,,5,Llegar,[],False,True
